system:index,date,ssrd_sum_J_m2,.geo
20070327,2007-03-27,1.932031795304316E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070328,2007-03-28,2.1287397153853867E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070329,2007-03-29,2.110403679678124E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070330,2007-03-30,1.564460428932635E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070331,2007-03-31,1.7191089138683196E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070401,2007-04-01,1.192446102514398E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070402,2007-04-02,1.1227471519916512E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070403,2007-04-03,1.2537832937611613E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070404,2007-04-04,1.2547767494913008E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070405,2007-04-05,1.870424556952221E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070406,2007-04-06,2.2643379512852922E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070407,2007-04-07,1.9946507848654505E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070408,2007-04-08,2.2556785619810164E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070409,2007-04-09,2.1214165517949942E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070410,2007-04-10,2.250452429434309E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070411,2007-04-11,2.1662542718078375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070412,2007-04-12,1.906248633210924E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070413,2007-04-13,1.756379300459534E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070414,2007-04-14,1.605431325045651E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070415,2007-04-15,1.7270005748720717E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070416,2007-04-16,1.5406968447414361E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070417,2007-04-17,2.20949647145867E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070418,2007-04-18,2.230530218650291E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070419,2007-04-19,2.2769998064856615E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070420,2007-04-20,2.2168334431280475E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070421,2007-04-21,2.183285083920292E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070422,2007-04-22,2.149984162025164E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070423,2007-04-23,1.6556228908353893E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070424,2007-04-24,1.778412524246984E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070425,2007-04-25,1.6471011966488063E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070426,2007-04-26,2.2075200279573776E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070427,2007-04-27,2.077356348989624E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070428,2007-04-28,1.5335500615495754E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070429,2007-04-29,1.315146267983063E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070430,2007-04-30,1.7645017481789175E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070501,2007-05-01,2.072114165376356E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070502,2007-05-02,1.8819240479200523E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070503,2007-05-03,2.0249947194509663E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070504,2007-05-04,1.308481062693396E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070505,2007-05-05,1.4338152886561109E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070506,2007-05-06,1.6647151743583567E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070507,2007-05-07,1.7947359889510956E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070508,2007-05-08,2.134246889687556E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070509,2007-05-09,2.320915202648846E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070510,2007-05-10,2.202193276078101E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070511,2007-05-11,1.6365721757068604E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070512,2007-05-12,2.045831335291875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070513,2007-05-13,1.8612165060823143E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070514,2007-05-14,1.9693403166496094E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070515,2007-05-15,1.4215775395661507E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070516,2007-05-16,1.4222374923123231E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070517,2007-05-17,1.07887801856601E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070518,2007-05-18,1.4348117610177994E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070519,2007-05-19,1.2953856779242657E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070520,2007-05-20,1.4725582401741818E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070521,2007-05-21,1.4519281037946738E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070522,2007-05-22,4998879.935143377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070523,2007-05-23,1.8308623094335075E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070524,2007-05-24,1.5893461354443837E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070525,2007-05-25,1.0831955288142392E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070526,2007-05-26,1.6562417183312258E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070527,2007-05-27,1.4818758787389873E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070528,2007-05-28,8951840.21190777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070529,2007-05-29,1.2182066349687947E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070530,2007-05-30,1.4822958716753952E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070531,2007-05-31,1.7906481603596002E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070601,2007-06-01,1.1915121754740832E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070602,2007-06-02,1.3027671112074323E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070603,2007-06-03,1.1755326244777547E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070604,2007-06-04,4871841.289105611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070605,2007-06-05,1.4738911425521228E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070606,2007-06-06,2.1846002566732883E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070607,2007-06-07,2.0182024486023303E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070608,2007-06-08,1.868355913238215E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070609,2007-06-09,2.1421980672084756E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070610,2007-06-10,1.7898477317600794E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070611,2007-06-11,2.1091135186161775E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070612,2007-06-12,1.592894700355185E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070613,2007-06-13,1.9551866816848263E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070614,2007-06-14,1.8178043245640434E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070615,2007-06-15,1.5640692773623891E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070616,2007-06-16,1.4244491213774001E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070617,2007-06-17,1.059883407171954E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070618,2007-06-18,1.4085862819577375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070619,2007-06-19,1.977590819023537E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070620,2007-06-20,1.8559888779001854E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070621,2007-06-21,1.5667154257941514E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070622,2007-06-22,1.9370758220456317E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070623,2007-06-23,1.778864816912487E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070624,2007-06-24,1.6355814755362915E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070625,2007-06-25,1.3342444246182246E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070626,2007-06-26,1.6912283826299835E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070627,2007-06-27,1.6783921657776963E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070628,2007-06-28,1.4974210185700232E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070629,2007-06-29,1.050576879938996E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070630,2007-06-30,1.984399229249693E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070701,2007-07-01,1.6891257067324862E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070702,2007-07-02,1.8004875687516302E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070703,2007-07-03,1.957872837950754E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070704,2007-07-04,2.077926588445406E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070705,2007-07-05,2.1296611621295113E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070706,2007-07-06,1.961303171769709E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070707,2007-07-07,1.6147748424216885E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070708,2007-07-08,1.8580611850380268E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070709,2007-07-09,1.699511659005077E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070710,2007-07-10,1.6617309431581479E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070711,2007-07-11,1.5346371379046014E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070712,2007-07-12,1.7078704647924066E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070713,2007-07-13,1.624438614115144E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070714,2007-07-14,2.075549680436658E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070715,2007-07-15,2.095454751682619E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070716,2007-07-16,1.771800836831015E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070717,2007-07-17,1.734642438596913E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070718,2007-07-18,1.892442395617361E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070719,2007-07-19,1.7977610814159285E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070720,2007-07-20,1.9951706811068967E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070721,2007-07-21,2.1495790354905378E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070722,2007-07-22,2.2481393371019192E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070723,2007-07-23,2.144708238095237E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070724,2007-07-24,1.998182121120542E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070725,2007-07-25,2.1585004259426475E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070726,2007-07-26,2.1723992219212163E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070727,2007-07-27,2.2065045119659666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070728,2007-07-28,1.860174518953303E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070729,2007-07-29,1.758104661224489E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070730,2007-07-30,1.4041146672124892E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070731,2007-07-31,1.4004710274597144E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070801,2007-08-01,1.8986634400417384E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070802,2007-08-02,1.86826879703008E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070803,2007-08-03,1.923144207444865E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070804,2007-08-04,2.019803483687515E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070805,2007-08-05,2.0211098403387308E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070806,2007-08-06,2.083174196709008E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070807,2007-08-07,2.00902226741316E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070808,2007-08-08,2.071239006192683E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070809,2007-08-09,1.929072546236429E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070810,2007-08-10,1.0359609718178716E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070811,2007-08-11,2.1965997761282675E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070812,2007-08-12,1.979930559091365E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070813,2007-08-13,2.0726085060702737E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070814,2007-08-14,2.1622248901450835E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070815,2007-08-15,1.9981893601268232E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070816,2007-08-16,2.0870431045170862E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070817,2007-08-17,2.114360911620814E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070818,2007-08-18,1.9863463913992736E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070819,2007-08-19,1.9830615155900706E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070820,2007-08-20,1.8838797482953053E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070821,2007-08-21,1.793883425272409E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070822,2007-08-22,1.9458866298316382E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070823,2007-08-23,2.1660865993217334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070824,2007-08-24,2.015039537988882E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070825,2007-08-25,1.8869184181486152E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070826,2007-08-26,2.2258018345433734E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070827,2007-08-27,1.9977802294222698E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070828,2007-08-28,2.090824846579576E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070829,2007-08-29,1.998581143146107E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070830,2007-08-30,1.9318180686292212E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070831,2007-08-31,2.028443627596171E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070901,2007-09-01,2.1230292390825354E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070902,2007-09-02,2.372810706804725E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070903,2007-09-03,2.366373096879578E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070904,2007-09-04,2.3582544934882496E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070905,2007-09-05,2.394208285425321E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070906,2007-09-06,2.3318155338430364E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070907,2007-09-07,2.094031689382537E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070908,2007-09-08,2.127597634848392E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070909,2007-09-09,2.387491136548069E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070910,2007-09-10,2.1766925513414796E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070911,2007-09-11,2.2403291470712163E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070912,2007-09-12,2.094008507860253E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070913,2007-09-13,2.137138758870627E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070914,2007-09-14,2.345809883679488E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070915,2007-09-15,2.4727192682680134E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070916,2007-09-16,1.927498330186824E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070917,2007-09-17,1.72691353410792E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070918,2007-09-18,2.0556475197479583E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070919,2007-09-19,2.4332089513655603E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070920,2007-09-20,2.175096294202636E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070921,2007-09-21,1.9834129037344728E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070922,2007-09-22,1.712430870655991E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070923,2007-09-23,7705785.026660042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070924,2007-09-24,1.2825211181018641E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070925,2007-09-25,1.5435919784896294E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070926,2007-09-26,1.3006229120964257E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070927,2007-09-27,1.3432420149974497E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070928,2007-09-28,1.2494098303165006E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070929,2007-09-29,1.3410511172327973E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070930,2007-09-30,1.4794688368515683E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071001,2007-10-01,1.5341757314986987E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071002,2007-10-02,1.5140229401075367E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071003,2007-10-03,1.4625968072083442E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071004,2007-10-04,1.350374319568262E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071005,2007-10-05,1.2723992712682089E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071006,2007-10-06,1.3298261079674358E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071007,2007-10-07,1.4818105578715675E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071008,2007-10-08,1.4205898259932935E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071009,2007-10-09,1.4657663573734764E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071010,2007-10-10,1.3157954310714103E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071011,2007-10-11,1.9856561432825636E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071012,2007-10-12,1.9011574274075404E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071013,2007-10-13,1.5490651588465467E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071014,2007-10-14,2.306174292220014E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071015,2007-10-15,2.24333242003893E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071016,2007-10-16,2.181962327935303E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071017,2007-10-17,1.984543103943169E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071018,2007-10-18,2.2778241000622075E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071019,2007-10-19,2.182473771219873E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071020,2007-10-20,2.0065987077077426E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071021,2007-10-21,2.024735371966368E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071022,2007-10-22,2.175631286288203E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071023,2007-10-23,2.225478471077398E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071024,2007-10-24,2.3260994679349013E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071025,2007-10-25,2.278554860088694E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071026,2007-10-26,2.181116823711195E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071027,2007-10-27,2.1243941269600462E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071028,2007-10-28,2.1101956633154724E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071029,2007-10-29,1.9255715320771374E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071030,2007-10-30,1.4670310360443875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071031,2007-10-31,2.0543000999257512E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071101,2007-11-01,2.0731699933056403E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071102,2007-11-02,2.2370434528284468E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071103,2007-11-03,2.2193521048060518E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071104,2007-11-04,2.1858269257961582E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071105,2007-11-05,2.156073302438143E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071106,2007-11-06,2.355713702983966E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071107,2007-11-07,2.1653818122288432E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071108,2007-11-08,2.1527278310276315E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
