system:index,date,temperature_2m,.geo
5293,2018-06-29,299.0740687052409,"{""type"":""MultiPoint"",""coordinates"":[]}"
5294,2018-06-30,298.71343485514325,"{""type"":""MultiPoint"",""coordinates"":[]}"
5295,2018-07-01,298.3578338623047,"{""type"":""MultiPoint"",""coordinates"":[]}"
5296,2018-07-02,298.8801695505778,"{""type"":""MultiPoint"",""coordinates"":[]}"
5297,2018-07-03,298.7423044840495,"{""type"":""MultiPoint"",""coordinates"":[]}"
5298,2018-07-04,298.4727503458659,"{""type"":""MultiPoint"",""coordinates"":[]}"
5299,2018-07-05,299.2207196553548,"{""type"":""MultiPoint"",""coordinates"":[]}"
5300,2018-07-06,299.0089848836263,"{""type"":""MultiPoint"",""coordinates"":[]}"
5301,2018-07-07,299.12900988260907,"{""type"":""MultiPoint"",""coordinates"":[]}"
5302,2018-07-08,299.63608678181964,"{""type"":""MultiPoint"",""coordinates"":[]}"
5303,2018-07-09,299.0046914418538,"{""type"":""MultiPoint"",""coordinates"":[]}"
5304,2018-07-10,298.9559860229492,"{""type"":""MultiPoint"",""coordinates"":[]}"
5305,2018-07-11,298.91700490315753,"{""type"":""MultiPoint"",""coordinates"":[]}"
5306,2018-07-12,299.0294723510742,"{""type"":""MultiPoint"",""coordinates"":[]}"
5307,2018-07-13,299.08712641398114,"{""type"":""MultiPoint"",""coordinates"":[]}"
5308,2018-07-14,299.6451307932536,"{""type"":""MultiPoint"",""coordinates"":[]}"
5309,2018-07-15,299.60696665445965,"{""type"":""MultiPoint"",""coordinates"":[]}"
5310,2018-07-16,299.0502389272054,"{""type"":""MultiPoint"",""coordinates"":[]}"
5311,2018-07-17,299.2477684020996,"{""type"":""MultiPoint"",""coordinates"":[]}"
5312,2018-07-18,299.25693384806317,"{""type"":""MultiPoint"",""coordinates"":[]}"
5313,2018-07-19,298.81750043233234,"{""type"":""MultiPoint"",""coordinates"":[]}"
5314,2018-07-20,299.45542335510254,"{""type"":""MultiPoint"",""coordinates"":[]}"
5315,2018-07-21,299.7546151479085,"{""type"":""MultiPoint"",""coordinates"":[]}"
5316,2018-07-22,299.6509189605713,"{""type"":""MultiPoint"",""coordinates"":[]}"
5317,2018-07-23,300.1156012217204,"{""type"":""MultiPoint"",""coordinates"":[]}"
5318,2018-07-24,299.54411125183105,"{""type"":""MultiPoint"",""coordinates"":[]}"
5319,2018-07-25,299.2848866780599,"{""type"":""MultiPoint"",""coordinates"":[]}"
5320,2018-07-26,299.1168804168701,"{""type"":""MultiPoint"",""coordinates"":[]}"
5321,2018-07-27,299.3995558420817,"{""type"":""MultiPoint"",""coordinates"":[]}"
5322,2018-07-28,299.43177604675293,"{""type"":""MultiPoint"",""coordinates"":[]}"
5323,2018-07-29,299.26295534769696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5324,2018-07-30,298.8754634857178,"{""type"":""MultiPoint"",""coordinates"":[]}"
5325,2018-07-31,299.22045199076337,"{""type"":""MultiPoint"",""coordinates"":[]}"
5326,2018-08-01,299.239714940389,"{""type"":""MultiPoint"",""coordinates"":[]}"
5327,2018-08-02,299.479674021403,"{""type"":""MultiPoint"",""coordinates"":[]}"
5328,2018-08-03,300.0249818166097,"{""type"":""MultiPoint"",""coordinates"":[]}"
5329,2018-08-04,300.0263563791911,"{""type"":""MultiPoint"",""coordinates"":[]}"
5330,2018-08-05,299.6333719889323,"{""type"":""MultiPoint"",""coordinates"":[]}"
5331,2018-08-06,299.14759763081867,"{""type"":""MultiPoint"",""coordinates"":[]}"
5332,2018-08-07,299.8835105895996,"{""type"":""MultiPoint"",""coordinates"":[]}"
5333,2018-08-08,299.9040304819743,"{""type"":""MultiPoint"",""coordinates"":[]}"
5334,2018-08-09,299.9612668355306,"{""type"":""MultiPoint"",""coordinates"":[]}"
5335,2018-08-10,300.0854034423828,"{""type"":""MultiPoint"",""coordinates"":[]}"
5336,2018-08-11,300.0381151835124,"{""type"":""MultiPoint"",""coordinates"":[]}"
5337,2018-08-12,299.8139311472575,"{""type"":""MultiPoint"",""coordinates"":[]}"
5338,2018-08-13,300.0077660878499,"{""type"":""MultiPoint"",""coordinates"":[]}"
5339,2018-08-14,300.38205591837567,"{""type"":""MultiPoint"",""coordinates"":[]}"
5340,2018-08-15,299.745818456014,"{""type"":""MultiPoint"",""coordinates"":[]}"
5341,2018-08-16,300.0095958709717,"{""type"":""MultiPoint"",""coordinates"":[]}"
5342,2018-08-17,300.483845392863,"{""type"":""MultiPoint"",""coordinates"":[]}"
5343,2018-08-18,300.23461532592773,"{""type"":""MultiPoint"",""coordinates"":[]}"
5344,2018-08-19,299.83649317423504,"{""type"":""MultiPoint"",""coordinates"":[]}"
5345,2018-08-20,300.05577278137207,"{""type"":""MultiPoint"",""coordinates"":[]}"
5346,2018-08-21,300.2438615163167,"{""type"":""MultiPoint"",""coordinates"":[]}"
5347,2018-08-22,300.17630259195965,"{""type"":""MultiPoint"",""coordinates"":[]}"
5348,2018-08-23,300.3772627512614,"{""type"":""MultiPoint"",""coordinates"":[]}"
5349,2018-08-24,300.37345123291016,"{""type"":""MultiPoint"",""coordinates"":[]}"
5350,2018-08-25,300.5747375488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
5351,2018-08-26,299.9117177327474,"{""type"":""MultiPoint"",""coordinates"":[]}"
5352,2018-08-27,299.7728697458903,"{""type"":""MultiPoint"",""coordinates"":[]}"
5353,2018-08-28,299.9995695749919,"{""type"":""MultiPoint"",""coordinates"":[]}"
5354,2018-08-29,300.41887855529785,"{""type"":""MultiPoint"",""coordinates"":[]}"
5355,2018-08-30,300.452699025472,"{""type"":""MultiPoint"",""coordinates"":[]}"
5356,2018-08-31,299.9037431081136,"{""type"":""MultiPoint"",""coordinates"":[]}"
5357,2018-09-01,299.9266045888265,"{""type"":""MultiPoint"",""coordinates"":[]}"
5358,2018-09-02,299.4114799499512,"{""type"":""MultiPoint"",""coordinates"":[]}"
5359,2018-09-03,299.63083521525067,"{""type"":""MultiPoint"",""coordinates"":[]}"
5360,2018-09-04,299.74343808492023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5361,2018-09-05,299.7108809153239,"{""type"":""MultiPoint"",""coordinates"":[]}"
5362,2018-09-06,300.1857096354167,"{""type"":""MultiPoint"",""coordinates"":[]}"
5363,2018-09-07,300.5358244578044,"{""type"":""MultiPoint"",""coordinates"":[]}"
5364,2018-09-08,300.56310081481934,"{""type"":""MultiPoint"",""coordinates"":[]}"
5365,2018-09-09,300.4274845123291,"{""type"":""MultiPoint"",""coordinates"":[]}"
5366,2018-09-10,300.1308371225993,"{""type"":""MultiPoint"",""coordinates"":[]}"
5367,2018-09-11,299.91803487141925,"{""type"":""MultiPoint"",""coordinates"":[]}"
5368,2018-09-12,299.66045061747235,"{""type"":""MultiPoint"",""coordinates"":[]}"
5369,2018-09-13,300.1716543833415,"{""type"":""MultiPoint"",""coordinates"":[]}"
5370,2018-09-14,300.68943786621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
5371,2018-09-15,300.36568959554035,"{""type"":""MultiPoint"",""coordinates"":[]}"
5372,2018-09-16,300.14751625061035,"{""type"":""MultiPoint"",""coordinates"":[]}"
5373,2018-09-17,299.82012367248535,"{""type"":""MultiPoint"",""coordinates"":[]}"
5374,2018-09-18,300.4779682159424,"{""type"":""MultiPoint"",""coordinates"":[]}"
5375,2018-09-19,300.3915023803711,"{""type"":""MultiPoint"",""coordinates"":[]}"
5376,2018-09-20,300.049986521403,"{""type"":""MultiPoint"",""coordinates"":[]}"
5377,2018-09-21,300.5730578104655,"{""type"":""MultiPoint"",""coordinates"":[]}"
5378,2018-09-22,300.7407004038493,"{""type"":""MultiPoint"",""coordinates"":[]}"
5379,2018-09-23,300.57784271240234,"{""type"":""MultiPoint"",""coordinates"":[]}"
5380,2018-09-24,300.6385078430176,"{""type"":""MultiPoint"",""coordinates"":[]}"
5381,2018-09-25,300.1232852935791,"{""type"":""MultiPoint"",""coordinates"":[]}"
5382,2018-09-26,300.3543529510498,"{""type"":""MultiPoint"",""coordinates"":[]}"
5383,2018-09-27,301.0128803253174,"{""type"":""MultiPoint"",""coordinates"":[]}"
5384,2018-09-28,300.94381586710614,"{""type"":""MultiPoint"",""coordinates"":[]}"
5385,2018-09-29,300.83889706929523,"{""type"":""MultiPoint"",""coordinates"":[]}"
5386,2018-09-30,300.76682535807294,"{""type"":""MultiPoint"",""coordinates"":[]}"
5387,2018-10-01,300.6201826731364,"{""type"":""MultiPoint"",""coordinates"":[]}"
5388,2018-10-02,300.354450861613,"{""type"":""MultiPoint"",""coordinates"":[]}"
5389,2018-10-03,300.59356753031415,"{""type"":""MultiPoint"",""coordinates"":[]}"
5390,2018-10-04,300.58658599853516,"{""type"":""MultiPoint"",""coordinates"":[]}"
5391,2018-10-05,300.56031036376953,"{""type"":""MultiPoint"",""coordinates"":[]}"
5392,2018-10-06,300.52832921346027,"{""type"":""MultiPoint"",""coordinates"":[]}"
5393,2018-10-07,300.43477058410645,"{""type"":""MultiPoint"",""coordinates"":[]}"
5394,2018-10-08,300.7592417399089,"{""type"":""MultiPoint"",""coordinates"":[]}"
5395,2018-10-09,300.6235866546631,"{""type"":""MultiPoint"",""coordinates"":[]}"
5396,2018-10-10,300.46275520324707,"{""type"":""MultiPoint"",""coordinates"":[]}"
5397,2018-10-11,300.6611557006836,"{""type"":""MultiPoint"",""coordinates"":[]}"
5398,2018-10-12,300.67040316263837,"{""type"":""MultiPoint"",""coordinates"":[]}"
5399,2018-10-13,300.6326497395833,"{""type"":""MultiPoint"",""coordinates"":[]}"
5400,2018-10-14,300.65512530008954,"{""type"":""MultiPoint"",""coordinates"":[]}"
5401,2018-10-15,300.6500593821208,"{""type"":""MultiPoint"",""coordinates"":[]}"
5402,2018-10-16,300.73001925150555,"{""type"":""MultiPoint"",""coordinates"":[]}"
5403,2018-10-17,300.7538121541341,"{""type"":""MultiPoint"",""coordinates"":[]}"
5404,2018-10-18,300.8053201039632,"{""type"":""MultiPoint"",""coordinates"":[]}"
5405,2018-10-19,300.5497652689616,"{""type"":""MultiPoint"",""coordinates"":[]}"
5406,2018-10-20,299.6917788187663,"{""type"":""MultiPoint"",""coordinates"":[]}"
5407,2018-10-21,300.64134788513184,"{""type"":""MultiPoint"",""coordinates"":[]}"
5408,2018-10-22,300.55757268269855,"{""type"":""MultiPoint"",""coordinates"":[]}"
5409,2018-10-23,300.7863254547119,"{""type"":""MultiPoint"",""coordinates"":[]}"
5410,2018-10-24,300.64013862609863,"{""type"":""MultiPoint"",""coordinates"":[]}"
5411,2018-10-25,300.748238881429,"{""type"":""MultiPoint"",""coordinates"":[]}"
5412,2018-10-26,300.3912544250488,"{""type"":""MultiPoint"",""coordinates"":[]}"
5413,2018-10-27,300.50917371114093,"{""type"":""MultiPoint"",""coordinates"":[]}"
5414,2018-10-28,300.34857749938965,"{""type"":""MultiPoint"",""coordinates"":[]}"
5415,2018-10-29,300.39853223164874,"{""type"":""MultiPoint"",""coordinates"":[]}"
5416,2018-10-30,300.7101853688558,"{""type"":""MultiPoint"",""coordinates"":[]}"
5417,2018-10-31,300.82828521728516,"{""type"":""MultiPoint"",""coordinates"":[]}"
5418,2018-11-01,299.9664840698242,"{""type"":""MultiPoint"",""coordinates"":[]}"
5419,2018-11-02,299.70315678914386,"{""type"":""MultiPoint"",""coordinates"":[]}"
5420,2018-11-03,299.78553263346356,"{""type"":""MultiPoint"",""coordinates"":[]}"
5421,2018-11-04,299.88207054138184,"{""type"":""MultiPoint"",""coordinates"":[]}"
5422,2018-11-05,300.44319979349774,"{""type"":""MultiPoint"",""coordinates"":[]}"
5423,2018-11-06,300.616507212321,"{""type"":""MultiPoint"",""coordinates"":[]}"
5424,2018-11-07,300.74698638916016,"{""type"":""MultiPoint"",""coordinates"":[]}"
5425,2018-11-08,300.68260828653973,"{""type"":""MultiPoint"",""coordinates"":[]}"
5426,2018-11-09,300.59915415445965,"{""type"":""MultiPoint"",""coordinates"":[]}"
5427,2018-11-10,300.6185188293457,"{""type"":""MultiPoint"",""coordinates"":[]}"
5428,2018-11-11,300.2476215362549,"{""type"":""MultiPoint"",""coordinates"":[]}"
5429,2018-11-12,300.3189690907796,"{""type"":""MultiPoint"",""coordinates"":[]}"
5430,2018-11-13,300.230318069458,"{""type"":""MultiPoint"",""coordinates"":[]}"
5431,2018-11-14,299.70932451883954,"{""type"":""MultiPoint"",""coordinates"":[]}"
5432,2018-11-15,299.4847412109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
5433,2018-11-16,299.4933776855469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5434,2018-11-17,299.7407449086507,"{""type"":""MultiPoint"",""coordinates"":[]}"
5435,2018-11-18,299.84225336710614,"{""type"":""MultiPoint"",""coordinates"":[]}"
5436,2018-11-19,299.217711130778,"{""type"":""MultiPoint"",""coordinates"":[]}"
5437,2018-11-20,299.5213165283203,"{""type"":""MultiPoint"",""coordinates"":[]}"
5438,2018-11-21,299.7655309041341,"{""type"":""MultiPoint"",""coordinates"":[]}"
5439,2018-11-22,299.9602298736572,"{""type"":""MultiPoint"",""coordinates"":[]}"
5440,2018-11-23,300.08381207784015,"{""type"":""MultiPoint"",""coordinates"":[]}"
5441,2018-11-24,299.7095197041829,"{""type"":""MultiPoint"",""coordinates"":[]}"
5442,2018-11-25,299.2627493540446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5443,2018-11-26,299.4185085296631,"{""type"":""MultiPoint"",""coordinates"":[]}"
5444,2018-11-27,298.8996982574463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5445,2018-11-28,298.85597229003906,"{""type"":""MultiPoint"",""coordinates"":[]}"
5446,2018-11-29,299.8076807657878,"{""type"":""MultiPoint"",""coordinates"":[]}"
5447,2018-11-30,299.6130231221517,"{""type"":""MultiPoint"",""coordinates"":[]}"
5448,2018-12-01,299.56020228068036,"{""type"":""MultiPoint"",""coordinates"":[]}"
5449,2018-12-02,299.0400193532308,"{""type"":""MultiPoint"",""coordinates"":[]}"
5450,2018-12-03,298.9817180633545,"{""type"":""MultiPoint"",""coordinates"":[]}"
5451,2018-12-04,298.85844167073566,"{""type"":""MultiPoint"",""coordinates"":[]}"
5452,2018-12-05,299.23314412434894,"{""type"":""MultiPoint"",""coordinates"":[]}"
5453,2018-12-06,298.4584554036458,"{""type"":""MultiPoint"",""coordinates"":[]}"
5454,2018-12-07,298.3191782633464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5455,2018-12-08,299.26887702941895,"{""type"":""MultiPoint"",""coordinates"":[]}"
5456,2018-12-09,298.828561147054,"{""type"":""MultiPoint"",""coordinates"":[]}"
5457,2018-12-10,299.16773223876953,"{""type"":""MultiPoint"",""coordinates"":[]}"
5458,2018-12-11,298.4328015645345,"{""type"":""MultiPoint"",""coordinates"":[]}"
5459,2018-12-12,298.92047691345215,"{""type"":""MultiPoint"",""coordinates"":[]}"
5460,2018-12-13,299.29014650980633,"{""type"":""MultiPoint"",""coordinates"":[]}"
5461,2018-12-14,298.53680992126465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5462,2018-12-15,298.7036329905192,"{""type"":""MultiPoint"",""coordinates"":[]}"
5463,2018-12-16,298.4899082183838,"{""type"":""MultiPoint"",""coordinates"":[]}"
5464,2018-12-17,298.66796620686847,"{""type"":""MultiPoint"",""coordinates"":[]}"
5465,2018-12-18,298.6324036916097,"{""type"":""MultiPoint"",""coordinates"":[]}"
5466,2018-12-19,298.58673731486004,"{""type"":""MultiPoint"",""coordinates"":[]}"
5467,2018-12-20,298.9027582804362,"{""type"":""MultiPoint"",""coordinates"":[]}"
5468,2018-12-21,299.0728988647461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5469,2018-12-22,298.6929066975911,"{""type"":""MultiPoint"",""coordinates"":[]}"
5470,2018-12-23,298.7356351216634,"{""type"":""MultiPoint"",""coordinates"":[]}"
5471,2018-12-24,298.79661814371747,"{""type"":""MultiPoint"",""coordinates"":[]}"
5472,2018-12-25,298.8680057525635,"{""type"":""MultiPoint"",""coordinates"":[]}"
5473,2018-12-26,298.3414891560872,"{""type"":""MultiPoint"",""coordinates"":[]}"
5474,2018-12-27,298.56368891398114,"{""type"":""MultiPoint"",""coordinates"":[]}"
5475,2018-12-28,299.07465680440265,"{""type"":""MultiPoint"",""coordinates"":[]}"
5476,2018-12-29,298.37245496114093,"{""type"":""MultiPoint"",""coordinates"":[]}"
5477,2018-12-30,297.99439811706543,"{""type"":""MultiPoint"",""coordinates"":[]}"
5478,2018-12-31,298.42297108968097,"{""type"":""MultiPoint"",""coordinates"":[]}"
5479,2019-01-01,298.67605527242023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5480,2019-01-02,298.76843643188477,"{""type"":""MultiPoint"",""coordinates"":[]}"
5481,2019-01-03,298.6595942179362,"{""type"":""MultiPoint"",""coordinates"":[]}"
5482,2019-01-04,298.76919110616046,"{""type"":""MultiPoint"",""coordinates"":[]}"
5483,2019-01-05,298.6593189239502,"{""type"":""MultiPoint"",""coordinates"":[]}"
5484,2019-01-06,298.76354281107587,"{""type"":""MultiPoint"",""coordinates"":[]}"
5485,2019-01-07,298.68825848897296,"{""type"":""MultiPoint"",""coordinates"":[]}"
5486,2019-01-08,298.9841117858887,"{""type"":""MultiPoint"",""coordinates"":[]}"
5487,2019-01-09,298.57733090718585,"{""type"":""MultiPoint"",""coordinates"":[]}"
5488,2019-01-10,298.8925304412842,"{""type"":""MultiPoint"",""coordinates"":[]}"
5489,2019-01-11,298.9702548980713,"{""type"":""MultiPoint"",""coordinates"":[]}"
5490,2019-01-12,298.8617757161458,"{""type"":""MultiPoint"",""coordinates"":[]}"
5491,2019-01-13,298.3585198720296,"{""type"":""MultiPoint"",""coordinates"":[]}"
5492,2019-01-14,298.4865271250407,"{""type"":""MultiPoint"",""coordinates"":[]}"
5493,2019-01-15,298.75051561991376,"{""type"":""MultiPoint"",""coordinates"":[]}"
5494,2019-01-16,298.99730173746747,"{""type"":""MultiPoint"",""coordinates"":[]}"
5495,2019-01-17,299.1792500813802,"{""type"":""MultiPoint"",""coordinates"":[]}"
5496,2019-01-18,298.9363333384196,"{""type"":""MultiPoint"",""coordinates"":[]}"
5497,2019-01-19,299.19332631429035,"{""type"":""MultiPoint"",""coordinates"":[]}"
5498,2019-01-20,299.25148073832196,"{""type"":""MultiPoint"",""coordinates"":[]}"
5499,2019-01-21,299.31907018025714,"{""type"":""MultiPoint"",""coordinates"":[]}"
5500,2019-01-22,299.1951103210449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5501,2019-01-23,299.05552037556964,"{""type"":""MultiPoint"",""coordinates"":[]}"
5502,2019-01-24,298.6979872385661,"{""type"":""MultiPoint"",""coordinates"":[]}"
5503,2019-01-25,298.4383316040039,"{""type"":""MultiPoint"",""coordinates"":[]}"
5504,2019-01-26,298.1859423319499,"{""type"":""MultiPoint"",""coordinates"":[]}"
5505,2019-01-27,298.8764241536458,"{""type"":""MultiPoint"",""coordinates"":[]}"
5506,2019-01-28,298.78460629781085,"{""type"":""MultiPoint"",""coordinates"":[]}"
5507,2019-01-29,299.02223841349286,"{""type"":""MultiPoint"",""coordinates"":[]}"
5508,2019-01-30,298.9170405069987,"{""type"":""MultiPoint"",""coordinates"":[]}"
5509,2019-01-31,298.65078862508136,"{""type"":""MultiPoint"",""coordinates"":[]}"
5510,2019-02-01,298.265827814738,"{""type"":""MultiPoint"",""coordinates"":[]}"
5511,2019-02-02,298.4676055908203,"{""type"":""MultiPoint"",""coordinates"":[]}"
5512,2019-02-03,298.86358070373535,"{""type"":""MultiPoint"",""coordinates"":[]}"
5513,2019-02-04,299.4673601786296,"{""type"":""MultiPoint"",""coordinates"":[]}"
5514,2019-02-05,299.2649923960368,"{""type"":""MultiPoint"",""coordinates"":[]}"
5515,2019-02-06,299.0596160888672,"{""type"":""MultiPoint"",""coordinates"":[]}"
5516,2019-02-07,299.0673745473226,"{""type"":""MultiPoint"",""coordinates"":[]}"
5517,2019-02-08,299.082857131958,"{""type"":""MultiPoint"",""coordinates"":[]}"
5518,2019-02-09,298.99296379089355,"{""type"":""MultiPoint"",""coordinates"":[]}"
5519,2019-02-10,298.8871434529622,"{""type"":""MultiPoint"",""coordinates"":[]}"
5520,2019-02-11,298.91938972473145,"{""type"":""MultiPoint"",""coordinates"":[]}"
5521,2019-02-12,298.6888262430827,"{""type"":""MultiPoint"",""coordinates"":[]}"
5522,2019-02-13,298.90892855326337,"{""type"":""MultiPoint"",""coordinates"":[]}"
5523,2019-02-14,299.14733632405597,"{""type"":""MultiPoint"",""coordinates"":[]}"
5524,2019-02-15,299.4640833536784,"{""type"":""MultiPoint"",""coordinates"":[]}"
5525,2019-02-16,299.23968442281085,"{""type"":""MultiPoint"",""coordinates"":[]}"
5526,2019-02-17,298.97583198547363,"{""type"":""MultiPoint"",""coordinates"":[]}"
5527,2019-02-18,298.82565116882324,"{""type"":""MultiPoint"",""coordinates"":[]}"
5528,2019-02-19,298.8956661224365,"{""type"":""MultiPoint"",""coordinates"":[]}"
5529,2019-02-20,298.80966250101727,"{""type"":""MultiPoint"",""coordinates"":[]}"
5530,2019-02-21,299.15445073445636,"{""type"":""MultiPoint"",""coordinates"":[]}"
5531,2019-02-22,298.9174118041992,"{""type"":""MultiPoint"",""coordinates"":[]}"
5532,2019-02-23,298.6281223297119,"{""type"":""MultiPoint"",""coordinates"":[]}"
5533,2019-02-24,298.80551465352374,"{""type"":""MultiPoint"",""coordinates"":[]}"
5534,2019-02-25,298.7557093302409,"{""type"":""MultiPoint"",""coordinates"":[]}"
5535,2019-02-26,298.8664207458496,"{""type"":""MultiPoint"",""coordinates"":[]}"
5536,2019-02-27,298.93707211812335,"{""type"":""MultiPoint"",""coordinates"":[]}"
5537,2019-02-28,298.6831582387288,"{""type"":""MultiPoint"",""coordinates"":[]}"
5538,2019-03-01,298.60837173461914,"{""type"":""MultiPoint"",""coordinates"":[]}"
5539,2019-03-02,298.95907274882,"{""type"":""MultiPoint"",""coordinates"":[]}"
5540,2019-03-03,299.03393363952637,"{""type"":""MultiPoint"",""coordinates"":[]}"
5541,2019-03-04,299.1912148793538,"{""type"":""MultiPoint"",""coordinates"":[]}"
5542,2019-03-05,299.45191129048663,"{""type"":""MultiPoint"",""coordinates"":[]}"
5543,2019-03-06,299.1153977711995,"{""type"":""MultiPoint"",""coordinates"":[]}"
5544,2019-03-07,299.64544041951496,"{""type"":""MultiPoint"",""coordinates"":[]}"
5545,2019-03-08,299.4096927642822,"{""type"":""MultiPoint"",""coordinates"":[]}"
5546,2019-03-09,299.2750873565674,"{""type"":""MultiPoint"",""coordinates"":[]}"
5547,2019-03-10,299.312260945638,"{""type"":""MultiPoint"",""coordinates"":[]}"
5548,2019-03-11,299.55393981933594,"{""type"":""MultiPoint"",""coordinates"":[]}"
5549,2019-03-12,299.1985893249512,"{""type"":""MultiPoint"",""coordinates"":[]}"
5550,2019-03-13,299.7735118865967,"{""type"":""MultiPoint"",""coordinates"":[]}"
5551,2019-03-14,299.3790734608968,"{""type"":""MultiPoint"",""coordinates"":[]}"
5552,2019-03-15,299.3650817871094,"{""type"":""MultiPoint"",""coordinates"":[]}"
5553,2019-03-16,299.7146288553874,"{""type"":""MultiPoint"",""coordinates"":[]}"
5554,2019-03-17,299.5472272237142,"{""type"":""MultiPoint"",""coordinates"":[]}"
5555,2019-03-18,299.49129422505695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5556,2019-03-19,299.412452061971,"{""type"":""MultiPoint"",""coordinates"":[]}"
5557,2019-03-20,299.4391288757324,"{""type"":""MultiPoint"",""coordinates"":[]}"
5558,2019-03-21,299.3391819000244,"{""type"":""MultiPoint"",""coordinates"":[]}"
5559,2019-03-22,299.72935167948407,"{""type"":""MultiPoint"",""coordinates"":[]}"
5560,2019-03-23,299.69678624471027,"{""type"":""MultiPoint"",""coordinates"":[]}"
5561,2019-03-24,299.47501373291016,"{""type"":""MultiPoint"",""coordinates"":[]}"
5562,2019-03-25,299.5254929860433,"{""type"":""MultiPoint"",""coordinates"":[]}"
5563,2019-03-26,299.6442178090413,"{""type"":""MultiPoint"",""coordinates"":[]}"
5564,2019-03-27,300.1170228322347,"{""type"":""MultiPoint"",""coordinates"":[]}"
5565,2019-03-28,300.2409502665202,"{""type"":""MultiPoint"",""coordinates"":[]}"
5566,2019-03-29,299.996618270874,"{""type"":""MultiPoint"",""coordinates"":[]}"
5567,2019-03-30,300.0522969563802,"{""type"":""MultiPoint"",""coordinates"":[]}"
5568,2019-03-31,299.9481684366862,"{""type"":""MultiPoint"",""coordinates"":[]}"
5569,2019-04-01,299.68582979838055,"{""type"":""MultiPoint"",""coordinates"":[]}"
5570,2019-04-02,299.77455457051593,"{""type"":""MultiPoint"",""coordinates"":[]}"
5571,2019-04-03,299.7256209055583,"{""type"":""MultiPoint"",""coordinates"":[]}"
5572,2019-04-04,299.36183738708496,"{""type"":""MultiPoint"",""coordinates"":[]}"
5573,2019-04-05,299.1372877756755,"{""type"":""MultiPoint"",""coordinates"":[]}"
5574,2019-04-06,299.47577412923175,"{""type"":""MultiPoint"",""coordinates"":[]}"
5575,2019-04-07,299.5266304016113,"{""type"":""MultiPoint"",""coordinates"":[]}"
5576,2019-04-08,299.73161697387695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5577,2019-04-09,299.6314010620117,"{""type"":""MultiPoint"",""coordinates"":[]}"
5578,2019-04-10,299.7871519724528,"{""type"":""MultiPoint"",""coordinates"":[]}"
5579,2019-04-11,299.97386678059894,"{""type"":""MultiPoint"",""coordinates"":[]}"
5580,2019-04-12,299.75561714172363,"{""type"":""MultiPoint"",""coordinates"":[]}"
5581,2019-04-13,299.5229136149089,"{""type"":""MultiPoint"",""coordinates"":[]}"
5582,2019-04-14,299.17390060424805,"{""type"":""MultiPoint"",""coordinates"":[]}"
5583,2019-04-15,299.9998582204183,"{""type"":""MultiPoint"",""coordinates"":[]}"
5584,2019-04-16,299.29491297403973,"{""type"":""MultiPoint"",""coordinates"":[]}"
5585,2019-04-17,299.35710016886395,"{""type"":""MultiPoint"",""coordinates"":[]}"
5586,2019-04-18,299.63917605082196,"{""type"":""MultiPoint"",""coordinates"":[]}"
5587,2019-04-19,300.04572741190594,"{""type"":""MultiPoint"",""coordinates"":[]}"
5588,2019-04-20,299.6366367340088,"{""type"":""MultiPoint"",""coordinates"":[]}"
5589,2019-04-21,299.43661371866864,"{""type"":""MultiPoint"",""coordinates"":[]}"
5590,2019-04-22,299.5942465464274,"{""type"":""MultiPoint"",""coordinates"":[]}"
5591,2019-04-23,299.2011152903239,"{""type"":""MultiPoint"",""coordinates"":[]}"
5592,2019-04-24,299.21496836344403,"{""type"":""MultiPoint"",""coordinates"":[]}"
5593,2019-04-25,299.9327786763509,"{""type"":""MultiPoint"",""coordinates"":[]}"
5594,2019-04-26,300.29156430562335,"{""type"":""MultiPoint"",""coordinates"":[]}"
5595,2019-04-27,300.3135922749837,"{""type"":""MultiPoint"",""coordinates"":[]}"
5596,2019-04-28,300.306983311971,"{""type"":""MultiPoint"",""coordinates"":[]}"
5597,2019-04-29,299.89234161376953,"{""type"":""MultiPoint"",""coordinates"":[]}"
5598,2019-04-30,299.8034324645996,"{""type"":""MultiPoint"",""coordinates"":[]}"
5599,2019-05-01,299.1503569285075,"{""type"":""MultiPoint"",""coordinates"":[]}"
5600,2019-05-02,299.5673033396403,"{""type"":""MultiPoint"",""coordinates"":[]}"
5601,2019-05-03,299.61000061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
5602,2019-05-04,299.63780848185223,"{""type"":""MultiPoint"",""coordinates"":[]}"
5603,2019-05-05,298.93526458740234,"{""type"":""MultiPoint"",""coordinates"":[]}"
