system:index,am_cloud,am_convective,am_precip,am_ssrd,date,pm_cloud,pm_convective,pm_precip,pm_ssrd,.geo
5760,0.8133907727897167,7.013399541998903E-4,7.496354907440642E-4,6269432.951822917,2019-10-09,0.48198205046355724,4.1120866080746055E-4,4.441827380408843E-4,1.1496342880208334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5761,0.13991114233310023,1.0147099965251982E-4,1.3033523767565688E-4,7031759.440104167,2019-10-10,0.17781745890776315,2.3383329971693456E-4,2.5968794943764806E-4,1.2668377716145834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5762,0.5251403227448463,5.63985474097232E-5,6.0693283254901566E-5,6768660.079427083,2019-10-11,0.49803820236896473,2.7531534821415942E-5,2.8566185695429642E-5,1.18449293203125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5763,0.18594321437800923,7.060300170754392E-5,8.49370068560044E-5,6895056.796875,2019-10-12,0.14083330860982338,1.1332628006736438E-4,1.2334147080158195E-4,1.2696732802083334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5764,0.6813976354897022,0.0027884700442276276,0.0029568944203977785,5102190.481770833,2019-10-13,0.8655900619924068,0.0025849642164151496,0.0027576524492663643,9620674.869791666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5765,0.7273584995418787,2.827225738049795E-4,3.607110314381619E-4,5629910.947916667,2019-10-14,0.3739807110590239,0.0011152237760446344,0.0011837972754923005,1.0814324796875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5766,0.5802118967597684,4.421836056280881E-4,4.7122603670383495E-4,6501906.377604167,2019-10-15,0.6125089967002472,5.139497031147281E-4,5.589777138084173E-4,1.135779684375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5767,0.739845609292388,3.206293525484701E-4,3.4040212631225586E-4,6624664.06640625,2019-10-16,0.5065837549045682,0.0027439433082084483,0.0028847731882706285,1.1097713677083334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5768,0.7750808720787367,0.0013994120721084375,0.0015396315914889176,5043804.384114583,2019-10-17,0.637933848425746,0.002816893368920622,0.0029642281006090343,8347938.979166667,"{""type"":""MultiPoint"",""coordinates"":[]}"
5769,0.5167128754158815,3.563809538415323E-4,4.283895444435378E-4,6433578.071614583,2019-10-18,0.3919021850451827,0.0021307208468594276,0.002202351432060823,1.1257222104166666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5770,0.8087795426448187,6.291718746069819E-4,7.147023764749368E-4,6021938.006510417,2019-10-19,0.6302578461666902,3.070826254164179E-4,3.393736357490222E-4,1.1726854989583334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5771,0.5961571832497915,2.6432710971372825E-4,3.0497465437899035E-4,6378188.963541667,2019-10-20,0.4119112719781697,6.987259063559274E-4,7.587098710549375E-4,1.12409509140625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5772,0.6729771054039398,7.596206657278041E-4,8.986230241134763E-4,5784831.649739583,2019-10-21,0.6839109966531396,0.0021916532811398306,0.002327833091840148,1.0899414119791666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5773,0.871707127119104,8.925936126615852E-4,9.613886941224337E-4,5237126.498697917,2019-10-22,0.8379926402121782,0.0015250809471278142,0.001598867025071134,9751726.677083334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5774,0.5598977785557508,2.429827582091093E-4,2.8588727582246065E-4,6470671.25,2019-10-23,0.8892912243803343,6.008017808198929E-4,6.802886491641402E-4,1.1174869044270834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5775,0.5996094848960638,4.149214752639333E-5,5.2562449127435684E-5,6226088.079427083,2019-10-24,0.2592187197878957,1.0122163803316653E-4,1.0388053487986326E-4,1.15836049140625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5776,0.20330787605295578,8.401525944160919E-5,1.0159850353375077E-4,6621774.811197917,2019-10-25,0.19299786941458782,3.014741135605921E-4,3.2320180131743353E-4,1.2109624640625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5777,0.22869314532727003,1.5363570613165697E-4,1.821487482326726E-4,6255993.692708333,2019-10-26,0.2935914294794202,5.007435926624263E-4,5.490381639295568E-4,1.1519455083333334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5778,0.28247417649254203,2.1789708019544682E-4,2.739569948365291E-4,6615218.143229167,2019-10-27,0.2633166038431227,5.33574988367036E-4,6.030838509711126E-4,1.15127255859375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5779,0.2120912242680788,7.235903952581187E-5,7.819927607973416E-5,6928964.057291667,2019-10-28,0.23904313131545982,6.706802135643859E-5,6.958170949170987E-5,1.2277278192708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5780,0.5283563351258636,1.030679268296808E-4,1.2097709501783054E-4,5526998.072916667,2019-10-29,0.5403169969407221,7.421862877284487E-5,7.95881108691295E-5,1.1166003541666666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5781,0.4287494821473956,0.0013272711269867916,0.001505038293544203,5220876.690104167,2019-10-30,0.4356495492781202,0.0020316041530653215,0.002200118062319234,1.02187835625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5782,0.32486646560331184,2.421746903564781E-4,2.5337575546776253E-4,6472897.6953125,2019-10-31,0.33778544577459496,5.50824057427235E-4,5.547372275032103E-4,1.1642549338541666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5783,0.4202077444642782,3.9526928837100667E-4,4.2986506984258693E-4,6305522.713541667,2019-11-01,0.4142897591615717,8.772722988699874E-4,9.101341905382773E-4,1.1152261963541666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5784,0.7619760762900114,6.199606771891315E-5,6.686742805565397E-5,6572291.759114583,2019-11-02,0.6154822912067175,1.1282594641670585E-5,1.3318048634876808E-5,1.188254003125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5785,0.7789330221712589,9.037696290761232E-4,0.0010584090875151257,5247395.93359375,2019-11-03,0.5579185796280702,4.2219542471381527E-4,4.7353618235016864E-4,1.0834913809895834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5786,0.8442923463881016,0.0010647285283387948,0.0012136287211130063,4840018.341145833,2019-11-04,0.9142705276608467,0.0015260067836303886,0.0016203272680286318,9040240.119791666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5787,0.3127295301916699,8.479411674973865E-5,1.1802910982320707E-4,6749728.4296875,2019-11-05,0.33296662910530966,1.9080015287424126E-4,2.1398333289350072E-4,1.1711088572916666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5788,0.4894262912372748,4.7945353920416284E-4,6.011827693631252E-4,5843829.201822917,2019-11-06,0.3805539008850853,0.0037614927471925816,0.0040319726200929535,1.0723473346354166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5789,0.9400058152774969,8.019860736870518E-4,9.423651887724797E-4,4550041.484375,2019-11-07,0.9163981899619102,0.0019294656231068075,0.002118991503569608,8972768.203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5790,0.9195533357560635,4.4342921561716747E-4,5.049776518717408E-4,5540184.4296875,2019-11-08,0.7023427958289782,0.0028014925289123007,0.002979324732829506,9420165.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
5791,0.5431975436707338,6.426075318207343E-5,7.607071893289685E-5,6411412.25390625,2019-11-09,0.21427936914066473,1.832076037923495E-4,1.9202808228631815E-4,1.1495088651041666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5792,0.6581552907203635,1.4207900191346803E-4,1.7025956185534596E-4,6423734.153645833,2019-11-10,0.9163786470890045,5.057600404446324E-4,5.663331636848549E-4,1.0621781950520834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5793,0.3815484686444203,3.3182963185633224E-4,3.68383654858917E-4,6341171.046875,2019-11-11,0.3312845081090927,8.642821048852056E-4,8.890317791762451E-4,1.0972172419270834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5794,0.5299166223655144,2.16915417695418E-4,2.4150474928319454E-4,6092618.869791667,2019-11-12,0.6233503051723043,0.0022036112689723573,0.0022712977855311087,1.10352373046875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5795,0.6136273915568987,1.4391051566538712E-4,1.913154652963082E-4,5974165.2421875,2019-11-13,0.5870325661574801,6.261603557504714E-4,6.735408678650856E-4,1.1341554247395834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5796,0.310768762913843,1.6795371387464306E-4,1.9542279187589884E-4,6028594.890625,2019-11-14,0.2438443866558373,2.4905099417082965E-4,2.535641154584785E-4,1.1663103572916666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5797,0.9387674878040949,1.4859137202923497E-4,1.8129478363941112E-4,6130185.6171875,2019-11-15,0.9442356328169504,3.7070449131230515E-4,4.319313447922468E-4,1.1126368682291666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5798,0.9208929911255836,5.959564975152413E-4,6.316850970809659E-4,5087024.5390625,2019-11-16,0.8279019140948852,0.001772943641602372,0.0019204868003726006,9510187.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5799,0.8959786184132099,5.287185146395738E-4,5.802363933374485E-4,5216627.134114583,2019-11-17,0.9492829442024231,0.0011554080944430705,0.0011766842023159068,1.02657532890625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5800,0.8330616864065329,1.8631239072419703E-4,3.2283650944009423E-4,4669135.68359375,2019-11-18,0.6030551064759493,9.561997867422178E-4,0.0010670983271362882,9091260.104166666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5801,0.8204823806881905,3.223688011833777E-4,4.1305132132644456E-4,5411167.13671875,2019-11-19,0.8467842588822047,1.591118925716728E-4,1.7477150928849974E-4,1.0337840895833334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5802,0.9581971913576126,2.7592008700594306E-4,4.0355427578712505E-4,4901452.076822917,2019-11-20,0.8661487797896067,7.938144747943928E-4,8.195362364252409E-4,1.0908615588541666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5803,0.868500255048275,3.801809798460454E-4,4.432331964684029E-4,5787225.3359375,2019-11-21,0.7704174357155958,0.0030189280078047886,0.0031621728849131614,1.0181115166666666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5804,0.971400065968434,2.0728656090795994E-4,2.5680641798923415E-4,5578491.973958333,2019-11-22,0.9836575649678707,0.002271199807485876,0.0023765375857086233,9894627.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
5805,0.9830861253043016,4.5016307073334855E-4,6.429713297014435E-4,3861815.3736979165,2019-11-23,0.9382987357676029,0.001769665507405686,0.0018947016214951873,8333032.643229167,"{""type"":""MultiPoint"",""coordinates"":[]}"
5806,0.3534384237912794,1.4114838753206035E-4,2.333607020167013E-4,5728300.7421875,2019-11-24,0.24514327524229884,3.0261223825315636E-4,3.5423319786787033E-4,1.09790181484375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5807,0.8012920680145422,0.0020725583841946595,0.0022345518615717688,4611911.510416667,2019-11-25,0.7512693231304487,0.002044531783515898,0.0022094113713440797,8095525.927083333,"{""type"":""MultiPoint"",""coordinates"":[]}"
5808,0.8829514607787132,0.0011242958717048168,0.0012567031080834568,4993616.423177083,2019-11-26,0.9960713150600592,0.0028659717742508897,0.0030562670047705374,9346218.213541666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5809,0.7175174752871195,0.0015319035834788035,0.0016855681509089966,4310522.811197917,2019-11-27,0.8408589611450831,0.002313438070511135,0.0025863471964839846,8314434.497395833,"{""type"":""MultiPoint"",""coordinates"":[]}"
5810,0.6010961687813202,0.001698928012046963,0.0019102719767640035,4643212.265625,2019-11-28,0.8729143788417181,0.0012411253555910662,0.0013614879571832716,9548661.260416666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5811,0.7294051783780257,2.860147214960307E-4,3.5221088910475373E-4,5035089.829427083,2019-11-29,0.6621017797539631,0.001120346729294397,0.0012417103086287777,1.0058617622395834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5812,0.7750164990623792,2.951541585692515E-4,3.1170495397721726E-4,5354415.830729167,2019-11-30,0.7318170511474212,2.4207376797373095E-4,2.705776132643223E-4,1.0864368028645834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5813,0.7174226623028517,2.8716256686796743E-4,3.3782137325033545E-4,5771730.166666667,2019-12-01,0.5718577206134796,1.7420638080996773E-4,1.8369193033625683E-4,1.10672368984375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5814,0.366859541585048,0.0011541413308198873,0.0013562809714737039,5478045.592447917,2019-12-02,0.574066291252772,0.0018863775136802967,0.0021964891348034143,9928008.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5815,0.8250669042269388,9.862695393773417E-4,0.0013021394455184538,4858260.078125,2019-12-03,0.6552174420406421,0.0012445651470140244,0.0016710658480102818,8924860.5078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5816,0.7783986205856005,3.3576259738765657E-4,4.373285531376799E-4,5470108.559895833,2019-12-04,0.8551138664285342,2.2828569247697791E-4,2.7483393205329776E-4,1.0412457833333334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5817,0.2722999931623538,3.499148103098075E-4,5.045851382116476E-4,5578022.37890625,2019-12-05,0.4012164355566104,2.891154920992752E-4,4.586876602843404E-4,1.0907285106770834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5818,0.5383881063510975,9.985034509251516E-4,0.0011558630891765158,4930897.420572917,2019-12-06,0.5532399552563826,0.001767998473951593,0.002097617737793674,8997777.083333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5819,0.6155885526289543,7.731486402917653E-4,9.205689032872518E-4,4429082.268229167,2019-12-07,0.7245066414276758,0.002786033912949885,0.003202847670763731,8828940.908854166,"{""type"":""MultiPoint"",""coordinates"":[]}"
5820,0.5604865439236164,0.0010318082834904392,0.0013747864092389743,4442347.119791667,2019-12-08,0.6827371281882127,0.0010058059609339882,0.0012006443381930392,9320052.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
5821,0.7786267225941023,6.540743828130265E-4,0.0011386093101464212,3245697.25390625,2019-12-09,0.9215531945228577,0.0011435187140402074,0.0012667199577360104,6837137.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
5822,0.8054641025761763,0.0010972423090909917,0.001319797496156146,5039827.5078125,2019-12-10,0.8442045288781325,0.004120285559717256,0.004625162109732628,9346402.8203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5823,0.7995290358861288,0.0023224519536597654,0.002537716645747423,4665629.139322917,2019-12-11,0.9639922181765238,0.002212212304584682,0.0024693026207387447,8327243.544270833,"{""type"":""MultiPoint"",""coordinates"":[]}"
5824,0.7345275953412056,0.0014877709472784773,0.0018699963693507016,4473952.03125,2019-12-12,0.8495486080646515,0.007887056267160611,0.008908499614335597,7769805.450520833,"{""type"":""MultiPoint"",""coordinates"":[]}"
5825,0.8544584214687347,5.459438446753969E-4,9.899799479171634E-4,3764006.9453125,2019-12-13,0.7856700886040926,0.0016782267872865002,0.0022279139569339654,7373631.278645833,"{""type"":""MultiPoint"",""coordinates"":[]}"
5826,0.8699826511243979,3.2222237981234986E-4,4.6482880134135485E-4,3861626.6263020835,2019-12-14,0.8533477410674095,0.0026158600812777877,0.0028515941036554673,8287792.033854167,"{""type"":""MultiPoint"",""coordinates"":[]}"
5827,0.9614976942539215,0.0031336089402126768,0.003435881168115884,3317867.0807291665,2019-12-15,0.9823398453493913,0.0036379089870024472,0.003984171606134623,7630259.114583333,"{""type"":""MultiPoint"",""coordinates"":[]}"
5828,0.9592318957050642,0.001088161099081238,0.001363355297750483,3403899.51953125,2019-12-16,0.9137556826074918,0.002495459901789824,0.0029781400614107647,6028547.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5829,0.8978800115485986,0.001202306229970418,0.004215430099672328,2338864.4921875,2019-12-17,0.8876331858336926,0.0014139004730774711,0.002218768757302314,6555340.895833333,"{""type"":""MultiPoint"",""coordinates"":[]}"
5830,0.6769393173356851,0.001702803385948452,0.001993732623911152,4165296.03125,2019-12-18,0.5905876296261946,0.0030162954790284857,0.0036226635274942964,8081211.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
5831,0.7020382390667995,0.0011520983728890617,0.0012976528378203511,4308482.651041667,2019-12-19,0.5467552260185281,0.0019570950826164335,0.002233453308387349,9159672.661458334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5832,0.6571520585566759,4.603587343202283E-4,5.631235156518718E-4,4845665.15625,2019-12-20,0.5848402089128891,2.7249000656108063E-4,5.002094161075851E-4,9723393.596354166,"{""type"":""MultiPoint"",""coordinates"":[]}"
5833,0.5166394431143999,3.084472652214269E-4,4.2415643110871315E-4,4827331.212239583,2019-12-21,0.6335748030493656,0.002637725177919492,0.0032232755911536515,9128799.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5834,0.7425397001206875,3.1885421291614574E-4,5.934248135114709E-4,4704187.985677083,2019-12-22,0.9306102655827999,0.0020719476888189092,0.0025068511507318667,9408655.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5835,0.9515275210142136,0.0035716976223435872,0.0038622656914715967,2851998.08984375,2019-12-23,0.9795392428835233,0.002226569335713672,0.0024584303804052374,7683934.3671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
5836,0.9661256931722164,1.3968831626698375E-4,4.065974693124493E-4,4331442.6796875,2019-12-24,0.9073946215212345,3.1495247579490143E-4,6.848253542557359E-4,9304895.122395834,"{""type"":""MultiPoint"",""coordinates"":[]}"
5837,0.8410071842372417,2.0237208809703588E-4,3.364831597233812E-4,4156053.3958333335,2019-12-25,0.8638704245289167,2.779282028010736E-4,4.426964248220126E-4,9326816.846354166,"{""type"":""MultiPoint"",""coordinates"":[]}"
5838,0.7981069671610991,2.6117316641223926E-4,3.8787386923407513E-4,4928420.78125,2019-12-26,0.5586341070011258,0.0013579541894917686,0.001688918302534148,1.02211276875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5839,0.8093124317626158,2.481522290812184E-4,3.801367129199207E-4,3432210.27734375,2019-12-27,0.6896022278815508,3.378348774276674E-4,4.7892060441275436E-4,9147832.580729166,"{""type"":""MultiPoint"",""coordinates"":[]}"
5840,0.6395205967128277,4.734175357346733E-4,6.944946944713593E-4,4394573.522135417,2019-12-28,0.41015603113919497,2.599310731360068E-4,4.839042667299509E-4,9822779.513020834,"{""type"":""MultiPoint"",""coordinates"":[]}"
5841,0.632463002577424,2.617153125659873E-4,3.278215687411527E-4,5067058.947916667,2019-12-29,0.8802576897044977,2.8926274778010946E-4,3.50991147570312E-4,9960162.755208334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5842,0.9618981728951136,0.0010311056200104456,0.0011530306267862518,3506400.7734375,2019-12-30,0.963948342949152,0.001223797812902679,0.001646142763396104,7534757.716145833,"{""type"":""MultiPoint"",""coordinates"":[]}"
5843,0.958166434119145,8.557853288948536E-5,9.249302092939615E-5,4802166.94140625,2019-12-31,0.9686355528732141,1.3476459813925126E-4,1.3981726563846072E-4,1.0405525127604166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5844,0.4687852878123522,2.01180373551324E-4,2.1333683980628848E-4,5190336.147135417,2020-01-01,0.36390325194224715,6.221219276388486E-5,6.393110379576683E-5,1.1124449916666666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5845,0.6055098188420137,2.797107057025035E-4,3.3553584944456816E-4,4869972.09765625,2020-01-02,0.7396558163066705,3.303859557490796E-4,3.8113763245443505E-4,1.0291293854166666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5846,0.26958642962078255,2.0015026287486157E-4,2.4224037770181894E-4,5231414.979166667,2020-01-03,0.2752616854074101,1.6107540189598998E-4,1.6677212746193013E-4,1.075435346875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5847,0.6057417318224907,2.024927040717254E-4,4.461670372014244E-4,4533014.966145833,2020-01-04,0.8728039860725403,3.3829870517365634E-4,5.897121542754272E-4,9553013.989583334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5848,0.49823920149356127,2.8459058376029134E-4,3.8794447512676317E-4,5119335.016927083,2020-01-05,0.3491097376681864,1.506369347528865E-4,2.0136311650276184E-4,1.0782919260416666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5849,0.5501282106464108,9.147058396289746E-5,1.977349747903645E-4,5280143.984375,2020-01-06,0.7361203034718832,1.4856517858182391E-4,2.0336371380835772E-4,1.1034141369791666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5850,0.3471923666074872,1.0601083825652798E-4,1.8819763014713922E-4,4957825.37109375,2020-01-07,0.3199712651160856,1.37650427253296E-4,2.0621294000496468E-4,1.0958840018229166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5851,0.4371506193031867,3.090227158584942E-4,5.502985053074857E-4,4308388.3046875,2020-01-08,0.4003998124971986,2.7393241180107E-4,5.841502570547163E-4,9973376.8515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
5852,0.3665057911227147,2.2938448819331825E-4,3.7036510184407234E-4,4834062.872395833,2020-01-09,0.3282985746239622,3.5244092578068376E-4,5.753115983679891E-4,9633447.231770834,"{""type"":""MultiPoint"",""coordinates"":[]}"
5853,0.33381003451844055,2.831670183998843E-4,4.3093741017704207E-4,4899293.044270833,2020-01-10,0.2719773145702978,2.827878245928635E-4,3.1530131430675584E-4,1.1330322109375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5854,0.4250690843909979,2.465261398659398E-4,3.9440265391021967E-4,4261547.90234375,2020-01-11,0.33655181402961415,2.6248178134361905E-4,3.2095789598921937E-4,9991213.5703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5855,0.3680682970831792,2.162273546370367E-4,2.2232179374744496E-4,4873845.231770833,2020-01-12,0.33763404469937086,2.8384238248690963E-4,3.0373626699050266E-4,1.0287138885416666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5856,0.7707451954483986,2.1286532864905894E-4,4.5396391457567614E-4,2989467.5013020835,2020-01-13,0.575339907159408,3.6756798120525974E-4,6.408389502515396E-4,8142595.822916667,"{""type"":""MultiPoint"",""coordinates"":[]}"
5857,0.8328866772353649,0.003987432360493888,0.004400316063159456,2888792.37890625,2020-01-14,0.7930796804527441,0.003478290057197834,0.00383337110785457,8840090.80078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5858,0.4535450345526139,4.150214178177218E-4,5.666127350802223E-4,4326266.1796875,2020-01-15,0.44765733554959297,0.0024109699685747423,0.0026191450791278235,9812381.638020834,"{""type"":""MultiPoint"",""coordinates"":[]}"
5859,0.5697547768553098,2.3076108967264494E-4,3.5235270236929256E-4,4328660.571614583,2020-01-16,0.506027415394783,2.010769967455417E-4,2.711199534436067E-4,1.05649282421875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5860,0.3797089836249749,1.5116294768328467E-4,2.3876169386009374E-4,4527518.908854167,2020-01-17,0.3577999340680738,2.1449962514452636E-4,2.809106760347883E-4,1.1151857703125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5861,0.7907890068988005,1.5814201712297896E-4,2.398466458544135E-4,3503556.3059895835,2020-01-18,0.3876294530928135,2.245169113545368E-4,3.0162662733346224E-4,1.0314697635416666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5862,0.3805267944311102,2.0997070047693947E-4,3.064911385687689E-4,4687430.041666667,2020-01-19,0.340832178791364,3.110986338773121E-4,3.604384061569969E-4,1.1126783489583334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5863,0.6279291075964769,1.7903021459157267E-4,3.4815901502345997E-4,3682791.91796875,2020-01-20,0.5932699618861079,2.8464213634530705E-4,4.377763446730872E-4,9771963.924479166,"{""type"":""MultiPoint"",""coordinates"":[]}"
5864,0.9199974425137043,2.4712546534525853E-4,3.132719236115615E-4,4763722.828125,2020-01-21,0.9764695527652899,3.465347884533306E-4,4.186813991206388E-4,1.0416121505208334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5865,0.25322952773422003,5.5268057622015476E-5,6.0239690355956554E-5,5240424.545572917,2020-01-22,0.40330332952241105,6.639478184903662E-5,6.725635224332412E-5,1.0962452674479166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5866,0.40403292576471966,4.480641412859161E-6,4.586841290195783E-6,5386154.026041667,2020-01-23,0.4747890206053853,6.848810395846764E-7,6.170400107900301E-7,1.2167900744791666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5867,0.8028258023162683,1.2773438356816769E-5,1.2901766846577326E-5,5467612.395833333,2020-01-24,0.7898673228919506,7.951920269988477E-5,8.654237414399783E-5,1.1234352104166666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5868,0.9349170985321203,1.3700887211598456E-4,2.3625690179566541E-4,4532651.934895833,2020-01-25,0.8006175520519415,1.93416781257838E-4,2.814219915308058E-4,1.0868276825520834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5869,0.9760343357920647,5.851389626817157E-4,0.0018701072646460186,3638743.9479166665,2020-01-26,0.9573337634404501,7.043605340489497E-4,0.0016674991929903626,8574430.901041666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5870,0.9973092464109262,2.6372677530162036E-4,9.590380165415505E-4,2943796.4505208335,2020-01-27,0.966016006966432,0.003491327200511781,0.004098014789633453,7592648.209635417,"{""type"":""MultiPoint"",""coordinates"":[]}"
5871,0.40555688459426165,1.4773087847667435E-4,1.8257096720238528E-4,4589042.140625,2020-01-28,0.4290941621487339,7.120579054268698E-5,8.939307493468125E-5,1.0877913671875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5872,0.565410353243351,1.7147401619392136E-4,3.456648943635325E-4,4613193.842447917,2020-01-29,0.4304422466084361,1.490882229215155E-4,3.2323886019488174E-4,1.0505558122395834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5873,0.9463042517503103,2.007676133265098E-4,4.4272760472570855E-4,4780506.895833333,2020-01-30,0.970510721206665,3.434773728561898E-4,5.411476789352795E-4,1.0762493739583334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5874,0.7653705974419912,2.54353149405991E-4,4.095795253912608E-4,4237788.716145833,2020-01-31,0.7518095181634029,1.3596758556862673E-4,2.751054707914591E-4,1.0524612447916666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5875,0.6746502369642258,2.0475159787262479E-4,2.724584968139728E-4,4833756.3203125,2020-02-01,0.6574576466033856,8.480151882395148E-5,9.88215518494447E-5,1.1809949546875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5876,0.35106390714645386,2.034447582749029E-4,2.094869657109181E-4,4778744.8125,2020-02-02,0.37823826850702363,1.1137363617308438E-4,1.1203342971081535E-4,1.1108858307291666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5877,0.41839440756787855,1.446254609618336E-4,2.1503914225225648E-4,5271693.365885417,2020-02-03,0.38354944810271263,1.650266640353948E-4,2.419722732156515E-4,1.12755741015625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5878,0.26782069836432737,2.6086304569616914E-4,3.1476161287476617E-4,5013496.776041667,2020-02-04,0.2081109594243268,1.7514881134654084E-4,2.0482016649718085E-4,1.1550604002604166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5879,0.7205124696095785,3.3440705738030374E-4,4.1180515351394814E-4,4834010.033854167,2020-02-05,0.5957145846138397,3.70869820471853E-4,4.5077287359163165E-4,1.1150284169270834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
